Hour,Irradiance_Wm2,AmbientTemp_C,region,hour,panel_temp,energy_gain,cooling_cost,should_cool
2022061701,3.92,22.59,mount_vernon,1,23.07,0.0,0.0,0
2022061702,0.0,23.64,mount_vernon,2,21.54,0.0,0.0,0
2022061703,0.0,22.42,mount_vernon,3,22.42,0.0,0.0,0
2022061704,0.0,21.83,mount_vernon,4,19.25,0.0,0.0,0
2022061705,18.24,21.12,mount_vernon,5,18.74,0.0,0.0,0
2022061706,151.43,21.58,mount_vernon,6,25.75,0.0,0.0,0
2022061707,340.66,22.94,mount_vernon,7,33.82,0.0,0.0,0
2022061708,574.8,25.62,mount_vernon,8,40.96,0.0,0.0,0
2022061709,722.07,25.88,mount_vernon,9,51.05,2.332,2.353,0
2022061710,801.32,26.07,mount_vernon,10,50.84,2.701,2.353,1
2022061711,871.88,25.56,mount_vernon,11,53.16,3.463,2.353,1
2022061712,981.77,26.08,mount_vernon,12,56.57,4.237,2.353,1
2022061713,949.0,26.43,mount_vernon,13,51.79,3.252,2.353,1
2022061714,859.45,26.86,mount_vernon,14,52.42,2.952,2.353,0
2022061715,755.67,25.77,mount_vernon,15,47.6,2.188,2.353,0
2022061716,597.95,26.27,mount_vernon,16,42.37,0.0,0.0,0
2022061717,404.09,24.63,mount_vernon,17,38.44,0.0,0.0,0
2022061718,197.82,23.09,mount_vernon,18,29.76,0.0,0.0,0
2022061719,41.94,20.68,mount_vernon,19,22.25,0.0,0.0,0
2022061720,0.0,20.13,mount_vernon,20,22.71,0.0,0.0,0
2022061721,0.0,18.44,mount_vernon,21,17.89,0.0,0.0,0
2022061722,0.0,18.71,mount_vernon,22,15.96,0.0,0.0,0
2022061723,12.2,17.96,mount_vernon,23,17.8,0.0,0.0,0
2022061800,0.0,16.27,mount_vernon,0,21.63,0.0,0.0,0
2022061801,18.67,15.87,mount_vernon,1,14.52,0.0,0.0,0
2022061802,0.0,13.6,mount_vernon,2,13.66,0.0,0.0,0
2022061803,44.78,13.27,mount_vernon,3,15.22,0.0,0.0,0
2022061804,8.33,11.92,mount_vernon,4,11.1,0.0,0.0,0
2022061805,40.54,11.47,mount_vernon,5,12.72,0.0,0.0,0
2022061806,204.54,12.23,mount_vernon,6,17.41,0.0,0.0,0
2022061807,409.35,13.05,mount_vernon,7,24.38,0.0,0.0,0
2022061808,582.11,14.02,mount_vernon,8,34.9,0.0,0.0,0
2022061809,779.92,16.62,mount_vernon,9,42.05,0.0,0.0,0
2022061810,891.79,17.67,mount_vernon,10,42.95,0.0,0.0,0
2022061811,998.8,18.85,mount_vernon,11,48.77,2.772,2.353,0
2022061812,1037.08,20.36,mount_vernon,12,52.07,3.361,2.353,1
2022061813,1014.53,20.92,mount_vernon,13,50.69,2.918,2.353,1
2022061814,894.88,20.52,mount_vernon,14,49.61,3.045,2.353,1
2022061815,771.79,20.79,mount_vernon,15,38.97,0.0,0.0,0
2022061816,629.6,19.59,mount_vernon,16,35.19,0.0,0.0,0
2022061817,428.32,18.65,mount_vernon,17,26.54,0.0,0.0,1
2022061818,230.82,16.9,mount_vernon,18,22.5,0.0,0.0,0
2022061819,48.78,15.09,mount_vernon,19,18.35,0.0,0.0,0
2022061820,6.15,12.04,mount_vernon,20,14.78,0.0,0.0,0
2022061821,10.47,11.66,mount_vernon,21,11.71,0.0,0.0,0
2022061822,0.0,10.72,mount_vernon,22,13.93,0.0,0.0,0
2022061823,0.0,9.38,mount_vernon,23,5.21,0.0,0.0,0
2022061900,0.0,9.56,mount_vernon,0,9.39,0.0,0.0,0
2022061901,15.46,8.37,mount_vernon,1,9.47,0.0,0.0,0
2022061902,6.95,7.76,mount_vernon,2,8.45,0.0,0.0,0
2022061903,0.0,8.32,mount_vernon,3,6.69,0.0,0.0,0
2022061904,5.24,7.21,mount_vernon,4,7.08,0.0,0.0,0
2022061905,38.17,9.06,mount_vernon,5,10.51,0.0,0.0,0
2022061906,221.53,12.91,mount_vernon,6,17.76,0.0,0.0,0
2022061907,404.76,15.87,mount_vernon,7,25.55,0.0,0.0,0
2022061908,609.35,18.13,mount_vernon,8,39.9,0.0,0.0,0
2022061909,783.69,18.95,mount_vernon,9,45.51,0.0,0.0,0
2022061910,901.89,19.26,mount_vernon,10,47.81,2.298,2.353,0
2022061911,989.73,20.81,mount_vernon,11,53.29,3.861,2.353,1
2022061912,1011.39,22.73,mount_vernon,12,51.9,3.917,2.353,1
2022061913,936.64,23.22,mount_vernon,13,50.18,3.369,2.353,1
2022061914,873.19,22.72,mount_vernon,14,49.39,2.548,2.353,0
2022061915,699.95,22.61,mount_vernon,15,41.77,0.0,0.0,0
2022061916,481.13,22.11,mount_vernon,16,36.88,0.0,0.0,0
2022061917,306.88,20.98,mount_vernon,17,30.53,0.0,0.0,0
2022061918,167.18,19.97,mount_vernon,18,24.24,0.0,0.0,0
2022061919,43.04,17.9,mount_vernon,19,17.39,0.0,0.0,0
2022061920,0.0,17.88,mount_vernon,20,17.12,0.0,0.0,0
2022061921,0.0,18.63,mount_vernon,21,19.17,0.0,0.0,0
2022061922,0.0,18.6,mount_vernon,22,16.05,0.0,0.0,0
2022061923,0.0,17.46,mount_vernon,23,14.31,0.0,0.0,0
2022062000,8.6,14.83,mount_vernon,0,13.51,0.0,0.0,0
2022062001,4.52,15.19,mount_vernon,1,11.66,0.0,0.0,0
2022062002,0.0,14.3,mount_vernon,2,16.92,0.0,0.0,0
2022062003,0.0,14.26,mount_vernon,3,9.14,0.0,0.0,0
2022062004,0.0,12.66,mount_vernon,4,11.83,0.0,0.0,0
2022062005,41.44,12.2,mount_vernon,5,10.96,0.0,0.0,0
2022062006,86.11,16.16,mount_vernon,6,22.95,0.0,0.0,0
2022062007,135.49,17.31,mount_vernon,7,19.07,0.0,0.0,0
2022062008,149.21,20.25,mount_vernon,8,22.14,0.0,0.0,0
2022062009,342.96,22.6,mount_vernon,9,32.51,0.0,0.0,0
2022062010,418.05,22.25,mount_vernon,10,33.63,0.0,0.0,0
2022062011,483.47,23.01,mount_vernon,11,38.35,0.0,0.0,0
2022062012,408.83,23.72,mount_vernon,12,36.37,0.0,0.0,0
2022062013,396.46,23.41,mount_vernon,13,33.9,0.0,0.0,0
2022062014,513.12,25.41,mount_vernon,14,40.81,0.0,0.0,0
2022062015,493.16,23.92,mount_vernon,15,41.52,0.0,0.0,0
2022062016,382.37,24.2,mount_vernon,16,32.86,0.0,0.0,0
2022062017,276.43,23.01,mount_vernon,17,31.21,0.0,0.0,0
2022062018,146.1,22.41,mount_vernon,18,26.01,0.0,0.0,0
2022062019,54.94,19.39,mount_vernon,19,20.21,0.0,0.0,0
2022062020,13.04,17.43,mount_vernon,20,15.64,0.0,0.0,0
2022062021,14.33,17.5,mount_vernon,21,19.41,0.0,0.0,0
2022062022,0.0,16.14,mount_vernon,22,16.73,0.0,0.0,0
2022062023,0.0,16.08,mount_vernon,23,13.56,0.0,0.0,0
2022062100,0.0,14.67,mount_vernon,0,15.96,0.0,0.0,0
2022062101,11.66,14.85,mount_vernon,1,18.1,0.0,0.0,0
2022062102,17.03,14.22,mount_vernon,2,12.82,0.0,0.0,0
2022062103,0.0,14.42,mount_vernon,3,12.48,0.0,0.0,0
2022062104,0.0,14.51,mount_vernon,4,15.82,0.0,0.0,0
2022062105,36.54,13.91,mount_vernon,5,16.61,0.0,0.0,0
2022062106,190.34,16.12,mount_vernon,6,19.63,0.0,0.0,0
2022062107,413.35,19.16,mount_vernon,7,33.23,0.0,0.0,0
2022062108,569.77,20.86,mount_vernon,8,38.1,0.0,0.0,0
2022062109,732.29,23.92,mount_vernon,9,45.0,0.0,0.0,0
2022062110,878.35,26.51,mount_vernon,10,54.39,3.387,2.353,1
2022062111,936.82,27.81,mount_vernon,11,53.08,3.883,2.353,1
2022062112,972.13,27.84,mount_vernon,12,56.75,4.329,2.353,1
2022062113,806.71,28.79,mount_vernon,13,51.82,2.487,2.353,0
2022062114,875.27,30.06,mount_vernon,14,52.19,2.748,2.353,0
2022062115,741.18,29.89,mount_vernon,15,52.76,2.707,2.353,0
2022062116,573.7,29.88,mount_vernon,16,48.63,0.0,0.0,0
2022062117,361.55,28.25,mount_vernon,17,37.97,0.0,0.0,0
2022062118,193.17,27.39,mount_vernon,18,30.79,0.0,0.0,0
2022062119,36.76,24.26,mount_vernon,19,25.3,0.0,0.0,0
2022062120,3.38,23.91,mount_vernon,20,20.34,0.0,0.0,0
2022062121,25.54,23.18,mount_vernon,21,24.86,0.0,0.0,0
2022062122,0.0,21.54,mount_vernon,22,19.9,0.0,0.0,0
2022062123,4.65,20.71,mount_vernon,23,22.32,0.0,0.0,0
2022062200,0.0,21.47,mount_vernon,0,18.74,0.0,0.0,0
2022062201,19.19,20.41,mount_vernon,1,21.23,0.0,0.0,0
2022062202,0.0,20.27,mount_vernon,2,17.22,0.0,0.0,0
2022062203,8.59,19.52,mount_vernon,3,16.23,0.0,0.0,0
2022062204,15.73,20.3,mount_vernon,4,19.79,0.0,0.0,0
2022062205,22.47,20.0,mount_vernon,5,18.59,0.0,0.0,0
2022062206,144.36,21.96,mount_vernon,6,26.6,0.0,0.0,0
2022062207,344.43,22.53,mount_vernon,7,34.83,0.0,0.0,0
2022062208,536.02,26.04,mount_vernon,8,44.4,0.0,0.0,0
2022062209,657.21,27.85,mount_vernon,9,45.73,0.0,0.0,0
2022062210,831.41,29.0,mount_vernon,10,48.66,2.236,2.353,0
2022062211,888.1,30.63,mount_vernon,11,57.87,4.821,2.353,1
2022062212,886.18,30.09,mount_vernon,12,56.96,4.108,2.353,1
2022062213,886.75,30.94,mount_vernon,13,58.88,4.907,2.353,1
2022062214,635.6,31.0,mount_vernon,14,51.8,2.305,2.353,0
2022062215,675.68,29.73,mount_vernon,15,52.5,2.788,2.353,0
2022062216,549.11,29.24,mount_vernon,16,44.88,0.0,0.0,0
2022062217,362.95,26.12,mount_vernon,17,32.42,0.0,0.0,0
2022062218,176.68,24.34,mount_vernon,18,26.81,0.0,0.0,0
2022062219,25.0,23.07,mount_vernon,19,24.27,0.0,0.0,0
2022062220,11.03,22.27,mount_vernon,20,18.15,0.0,0.0,0
2022062221,0.0,21.44,mount_vernon,21,22.5,0.0,0.0,0
2022062222,0.0,21.09,mount_vernon,22,22.16,0.0,0.0,0
2022062223,0.0,19.12,mount_vernon,23,22.13,0.0,0.0,0
2022062300,2.77,19.26,mount_vernon,0,19.27,0.0,0.0,0
2022062301,43.03,18.02,mount_vernon,1,20.7,0.0,0.0,0
2022062302,9.05,17.81,mount_vernon,2,18.35,0.0,0.0,1
2022062303,15.87,16.84,mount_vernon,3,14.92,0.0,0.0,1
2022062304,0.0,17.5,mount_vernon,4,18.31,0.0,0.0,0
2022062305,68.59,16.91,mount_vernon,5,20.19,0.0,0.0,0
2022062306,187.66,18.26,mount_vernon,6,25.03,0.0,0.0,0
2022062307,396.06,17.68,mount_vernon,7,30.9,0.0,0.0,0
2022062308,574.7,20.18,mount_vernon,8,39.66,0.0,0.0,0
2022062309,717.76,21.25,mount_vernon,9,40.92,0.0,0.0,0
2022062310,893.66,22.68,mount_vernon,10,50.0,2.505,2.353,0
2022062311,963.91,25.05,mount_vernon,11,54.24,4.462,2.353,1
2022062312,1035.21,24.37,mount_vernon,12,55.81,5.119,2.353,1
2022062313,992.47,25.89,mount_vernon,13,61.42,6.329,2.353,1
2022062314,882.49,25.63,mount_vernon,14,55.35,3.737,2.353,1
2022062315,784.25,25.84,mount_vernon,15,45.91,0.0,0.0,0
2022062316,631.64,24.34,mount_vernon,16,40.29,0.0,0.0,0
2022062317,417.62,23.67,mount_vernon,17,38.16,0.0,0.0,0
2022062318,233.08,22.68,mount_vernon,18,28.05,0.0,0.0,0
2022062319,45.61,19.05,mount_vernon,19,15.97,0.0,0.0,0
2022062320,0.0,15.73,mount_vernon,20,11.15,0.0,0.0,0
2022062321,0.0,15.81,mount_vernon,21,15.85,0.0,0.0,0
2022062322,0.0,14.4,mount_vernon,22,13.59,0.0,0.0,0
2022062323,0.0,15.34,mount_vernon,23,16.42,0.0,0.0,0
2022062400,0.0,13.69,mount_vernon,0,14.82,0.0,0.0,0
2022062401,2.09,14.06,mount_vernon,1,11.23,0.0,0.0,0
2022062402,34.07,12.33,mount_vernon,2,13.96,0.0,0.0,0
2022062403,8.55,12.35,mount_vernon,3,6.68,0.0,0.0,0
2022062404,0.0,11.59,mount_vernon,4,15.0,0.0,0.0,0
2022062405,28.27,11.75,mount_vernon,5,10.91,0.0,0.0,0
2022062406,180.88,16.33,mount_vernon,6,21.25,0.0,0.0,0
2022062407,423.27,18.32,mount_vernon,7,30.54,0.0,0.0,0
2022062408,573.15,21.26,mount_vernon,8,38.31,0.0,0.0,0
2022062409,749.99,23.16,mount_vernon,9,44.75,0.0,0.0,0
2022062410,886.76,24.12,mount_vernon,10,45.4,0.0,0.0,0
2022062411,1001.82,26.25,mount_vernon,11,60.03,5.162,2.353,0
2022062412,996.38,25.51,mount_vernon,12,54.41,4.378,2.353,1
2022062413,970.98,26.65,mount_vernon,13,56.65,4.872,2.353,1
2022062414,896.79,25.86,mount_vernon,14,55.57,4.098,2.353,0
2022062415,769.92,26.29,mount_vernon,15,49.18,0.0,0.0,0
2022062416,575.28,25.82,mount_vernon,16,42.88,0.0,0.0,0
2022062417,399.35,27.09,mount_vernon,17,39.36,0.0,0.0,0
2022062418,211.98,25.78,mount_vernon,18,30.78,0.0,0.0,0
2022062419,25.99,23.01,mount_vernon,19,21.44,0.0,0.0,0
2022062420,0.0,20.82,mount_vernon,20,22.78,0.0,0.0,0
2022062421,0.0,18.79,mount_vernon,21,21.85,0.0,0.0,0
2022062422,0.0,17.2,mount_vernon,22,16.18,0.0,0.0,0
2022062423,31.02,16.56,mount_vernon,23,14.22,0.0,0.0,0
2022062500,0.0,15.7,mount_vernon,0,15.97,0.0,0.0,0
2022062501,21.77,15.54,mount_vernon,1,18.42,0.0,0.0,0
2022062502,5.2,15.98,mount_vernon,2,11.36,0.0,0.0,0
2022062503,0.0,14.3,mount_vernon,3,11.57,0.0,0.0,0
2022062504,14.38,14.08,mount_vernon,4,13.65,0.0,0.0,0
2022062505,50.61,14.65,mount_vernon,5,15.76,0.0,0.0,0
2022062506,166.15,17.17,mount_vernon,6,25.97,0.0,0.0,0
2022062507,376.82,20.2,mount_vernon,7,29.06,0.0,0.0,0
2022062508,547.86,22.68,mount_vernon,8,43.42,0.0,0.0,0
2022062509,618.73,24.8,mount_vernon,9,44.83,0.0,0.0,0
2022062510,762.17,26.64,mount_vernon,10,54.2,2.948,2.353,1
2022062511,811.04,27.31,mount_vernon,11,50.35,2.197,2.353,0
2022062512,852.14,28.82,mount_vernon,12,52.47,3.08,2.353,1
2022062513,847.29,28.21,mount_vernon,13,54.14,3.277,2.353,1
2022062514,615.03,28.93,mount_vernon,14,47.98,1.409,2.353,0
2022062515,528.54,28.63,mount_vernon,15,44.45,0.0,0.0,0
2022062516,413.98,28.2,mount_vernon,16,38.3,0.0,0.0,0
2022062517,259.91,28.7,mount_vernon,17,37.71,0.0,0.0,0
2022062518,129.09,24.91,mount_vernon,18,29.08,0.0,0.0,0
2022062519,57.02,23.79,mount_vernon,19,21.92,0.0,0.0,0
2022062520,15.44,22.97,mount_vernon,20,19.85,0.0,0.0,0
2022062521,12.3,23.09,mount_vernon,21,22.73,0.0,0.0,0
2022062522,9.05,21.58,mount_vernon,22,26.15,0.0,0.0,0
2022062523,3.97,21.7,mount_vernon,23,23.39,0.0,0.0,0
2022062600,14.0,19.91,mount_vernon,0,22.07,0.0,0.0,0
2022062601,21.79,19.04,mount_vernon,1,22.21,0.0,0.0,0
2022062602,0.0,18.27,mount_vernon,2,18.17,0.0,0.0,0
2022062603,0.0,18.84,mount_vernon,3,17.63,0.0,0.0,0
2022062604,0.0,19.14,mount_vernon,4,19.51,0.0,0.0,0
2022062605,28.5,17.98,mount_vernon,5,18.27,0.0,0.0,0
2022062606,57.03,19.96,mount_vernon,6,20.67,0.0,0.0,0
2022062607,115.03,20.68,mount_vernon,7,25.14,0.0,0.0,0
2022062608,181.5,22.24,mount_vernon,8,22.99,0.0,0.0,0
2022062609,298.91,24.3,mount_vernon,9,32.23,0.0,0.0,0
2022062610,246.14,23.89,mount_vernon,10,31.09,0.0,0.0,0
2022062611,499.63,23.06,mount_vernon,11,41.27,0.0,0.0,0
2022062612,575.65,23.2,mount_vernon,12,39.52,0.0,0.0,0
2022062613,497.93,23.66,mount_vernon,13,35.45,0.0,0.0,0
2022062614,364.42,26.25,mount_vernon,14,35.3,0.0,0.0,0
2022062615,319.19,27.38,mount_vernon,15,39.84,0.0,0.0,0
2022062616,346.74,27.04,mount_vernon,16,36.74,0.0,0.0,0
2022062617,215.52,26.24,mount_vernon,17,32.97,0.0,0.0,0
2022062618,88.81,25.02,mount_vernon,18,25.54,0.0,0.0,0
2022062619,32.3,23.04,mount_vernon,19,24.07,0.0,0.0,0
2022062620,0.0,22.03,mount_vernon,20,19.81,0.0,0.0,0
2022062621,0.0,20.24,mount_vernon,21,19.44,0.0,0.0,0
2022062622,17.73,19.23,mount_vernon,22,18.91,0.0,0.0,0
2022062623,0.0,18.81,mount_vernon,23,19.0,0.0,0.0,0
2022062700,14.68,16.82,mount_vernon,0,19.96,0.0,0.0,0
2022062701,12.42,16.45,mount_vernon,1,17.66,0.0,0.0,0
2022062702,0.0,16.19,mount_vernon,2,12.82,0.0,0.0,0
2022062703,8.87,15.77,mount_vernon,3,15.43,0.0,0.0,0
2022062704,4.79,15.62,mount_vernon,4,15.24,0.0,0.0,0
2022062705,52.22,13.94,mount_vernon,5,11.48,0.0,0.0,0
2022062706,215.8,16.28,mount_vernon,6,18.84,0.0,0.0,0
2022062707,397.66,18.15,mount_vernon,7,30.91,0.0,0.0,0
2022062708,604.01,19.91,mount_vernon,8,35.91,0.0,0.0,0
2022062709,734.26,21.35,mount_vernon,9,44.51,0.0,0.0,0
2022062710,919.79,21.08,mount_vernon,10,52.52,3.701,2.353,1
2022062711,973.89,21.63,mount_vernon,11,52.07,3.512,2.353,1
2022062712,1002.59,23.24,mount_vernon,12,55.69,4.778,2.353,1
2022062713,976.53,23.26,mount_vernon,13,53.1,3.287,2.353,1
2022062714,892.32,23.79,mount_vernon,14,48.23,0.0,0.0,0
2022062715,760.36,23.48,mount_vernon,15,47.51,0.0,0.0,0
2022062716,566.84,22.73,mount_vernon,16,40.62,0.0,0.0,0
2022062717,402.33,22.78,mount_vernon,17,35.94,0.0,0.0,0
2022062718,230.71,21.38,mount_vernon,18,27.36,0.0,0.0,0
2022062719,35.63,17.63,mount_vernon,19,21.1,0.0,0.0,0
2022062720,0.0,16.04,mount_vernon,20,15.82,0.0,0.0,0
2022062721,0.0,15.54,mount_vernon,21,14.63,0.0,0.0,0
2022062722,8.52,14.34,mount_vernon,22,16.59,0.0,0.0,0
2022062723,24.61,14.32,mount_vernon,23,13.71,0.0,0.0,0
2022062800,0.0,13.12,mount_vernon,0,7.77,0.0,0.0,0
2022062801,11.27,11.73,mount_vernon,1,10.06,0.0,0.0,0
2022062802,0.0,12.09,mount_vernon,2,11.21,0.0,0.0,0
2022062803,7.09,11.44,mount_vernon,3,12.63,0.0,0.0,0
2022062804,0.0,11.36,mount_vernon,4,9.94,0.0,0.0,0
2022062805,27.96,12.84,mount_vernon,5,10.02,0.0,0.0,0
2022062806,183.55,14.74,mount_vernon,6,23.25,0.0,0.0,0
2022062807,396.48,16.87,mount_vernon,7,30.69,0.0,0.0,0
2022062808,578.97,19.44,mount_vernon,8,33.79,0.0,0.0,0
2022062809,765.04,20.45,mount_vernon,9,44.24,0.0,0.0,0
2022062810,878.5,21.92,mount_vernon,10,51.69,2.936,2.353,1
2022062811,979.7,22.48,mount_vernon,11,53.27,3.409,2.353,1
2022062812,984.63,24.34,mount_vernon,12,55.54,4.289,2.353,0
2022062813,967.23,24.16,mount_vernon,13,50.15,3.285,2.353,1
2022062814,902.35,24.2,mount_vernon,14,55.73,4.131,2.353,1
2022062815,727.36,24.85,mount_vernon,15,47.16,0.0,0.0,0
2022062816,572.99,24.9,mount_vernon,16,42.08,0.0,0.0,0
2022062817,403.3,24.19,mount_vernon,17,34.5,0.0,0.0,0
2022062818,230.89,23.86,mount_vernon,18,29.75,0.0,0.0,0
2022062819,51.07,21.62,mount_vernon,19,21.07,0.0,0.0,0
2022062820,0.0,19.07,mount_vernon,20,17.57,0.0,0.0,0
2022062821,0.0,19.53,mount_vernon,21,16.35,0.0,0.0,0
2022062822,0.0,18.03,mount_vernon,22,20.11,0.0,0.0,0
2022062823,19.08,16.72,mount_vernon,23,16.24,0.0,0.0,0
2022062900,0.0,13.76,mount_vernon,0,13.5,0.0,0.0,0
2022062901,0.0,14.23,mount_vernon,1,12.11,0.0,0.0,0
2022062902,0.0,13.11,mount_vernon,2,12.7,0.0,0.0,0
2022062903,7.2,11.85,mount_vernon,3,11.14,0.0,0.0,0
2022062904,0.0,10.74,mount_vernon,4,8.9,0.0,0.0,0
2022062905,38.95,12.6,mount_vernon,5,11.65,0.0,0.0,0
2022062906,159.4,14.61,mount_vernon,6,17.93,0.0,0.0,1
2022062907,348.19,17.29,mount_vernon,7,28.05,0.0,0.0,0
2022062908,525.56,19.27,mount_vernon,8,29.26,0.0,0.0,0
2022062909,695.67,22.65,mount_vernon,9,41.84,0.0,0.0,0
2022062910,802.86,23.4,mount_vernon,10,46.65,0.0,0.0,0
2022062911,880.03,26.24,mount_vernon,11,48.66,2.114,2.353,0
2022062912,924.01,26.82,mount_vernon,12,58.31,4.988,2.353,1
2022062913,909.15,25.75,mount_vernon,13,55.6,3.755,2.353,1
2022062914,773.43,27.4,mount_vernon,14,54.53,3.175,2.353,1
2022062915,644.22,26.9,mount_vernon,15,47.47,1.601,2.353,0
2022062916,537.13,27.0,mount_vernon,16,38.89,0.0,0.0,0
2022062917,363.5,26.76,mount_vernon,17,41.85,0.0,0.0,0
2022062918,188.16,25.27,mount_vernon,18,30.54,0.0,0.0,0
2022062919,56.61,23.6,mount_vernon,19,24.43,0.0,0.0,0
2022062920,11.39,20.65,mount_vernon,20,20.41,0.0,0.0,0
2022062921,7.4,18.89,mount_vernon,21,17.55,0.0,0.0,0
2022062922,0.0,17.25,mount_vernon,22,16.44,0.0,0.0,0
2022062923,5.46,17.65,mount_vernon,23,18.86,0.0,0.0,0
2022063000,22.64,16.69,mount_vernon,0,18.37,0.0,0.0,0
2022063001,0.0,16.44,mount_vernon,1,12.57,0.0,0.0,0
2022063002,0.0,14.55,mount_vernon,2,12.05,0.0,0.0,0
2022063003,10.55,14.42,mount_vernon,3,16.12,0.0,0.0,0
2022063004,7.42,14.88,mount_vernon,4,13.26,0.0,0.0,0
2022063005,46.07,15.57,mount_vernon,5,16.3,0.0,0.0,0
2022063006,174.09,18.82,mount_vernon,6,26.62,0.0,0.0,0
2022063007,368.72,20.9,mount_vernon,7,32.58,0.0,0.0,0
2022063008,535.47,22.77,mount_vernon,8,40.53,0.0,0.0,0
2022063009,739.88,25.75,mount_vernon,9,45.24,0.0,0.0,0
2022063010,866.91,26.29,mount_vernon,10,54.03,3.274,2.353,1
2022063011,967.54,28.24,mount_vernon,11,55.58,4.195,2.353,1
2022063012,979.92,28.87,mount_vernon,12,57.49,4.828,2.353,1
2022063013,967.8,29.95,mount_vernon,13,61.24,6.088,2.353,1
2022063014,848.96,30.81,mount_vernon,14,56.63,3.926,2.353,1
2022063015,745.25,29.4,mount_vernon,15,51.49,2.228,2.353,0
2022063016,599.34,29.97,mount_vernon,16,48.94,1.77,2.353,0
2022063017,395.86,28.28,mount_vernon,17,37.33,0.0,0.0,0
2022063018,219.04,27.16,mount_vernon,18,31.27,0.0,0.0,0
2022063019,51.9,22.81,mount_vernon,19,22.42,0.0,0.0,0
2022063020,0.0,19.31,mount_vernon,20,19.24,0.0,0.0,0
2022063021,9.13,19.6,mount_vernon,21,14.92,0.0,0.0,0
2022063022,0.0,18.69,mount_vernon,22,19.33,0.0,0.0,0
2022063023,0.0,18.13,mount_vernon,23,13.55,0.0,0.0,0
2022060100,17.6,24.55,phoenix,0,23.6,0.0,0.0,0
2022060101,7.5,24.45,phoenix,1,25.97,0.0,0.0,0
2022060102,0.0,23.54,phoenix,2,24.22,0.0,0.0,0
2022060103,22.45,23.16,phoenix,3,24.43,0.0,0.0,0
2022060104,0.0,20.73,phoenix,4,17.59,0.0,0.0,0
2022060105,25.78,20.67,phoenix,5,23.49,0.0,0.0,0
2022060106,190.85,22.54,phoenix,6,28.44,0.0,0.0,0
2022060107,402.73,26.92,phoenix,7,39.54,0.0,0.0,0
2022060108,604.3,30.51,phoenix,8,45.17,0.0,0.0,0
2022060109,813.93,32.32,phoenix,9,58.51,3.914,2.353,1
2022060110,949.91,34.1,phoenix,10,65.33,6.882,2.353,1
2022060111,1034.47,36.07,phoenix,11,70.62,8.664,2.353,1
2022060112,1037.84,35.97,phoenix,12,63.87,6.43,2.353,1
2022060113,1026.72,37.74,phoenix,13,70.1,8.458,2.353,1
2022060114,909.6,38.3,phoenix,14,65.41,6.727,2.353,1
2022060115,766.39,37.48,phoenix,15,61.92,4.915,2.353,1
2022060116,584.03,37.68,phoenix,16,55.91,2.591,2.353,0
2022060117,407.63,36.06,phoenix,17,46.36,0.0,0.0,0
2022060118,166.83,33.32,phoenix,18,39.86,0.0,0.0,0
2022060119,1.64,28.58,phoenix,19,31.86,0.0,0.0,0
2022060120,5.55,28.11,phoenix,20,27.68,0.0,0.0,0
2022060121,0.0,27.67,phoenix,21,25.69,0.0,0.0,0
2022060122,0.0,26.93,phoenix,22,23.89,0.0,0.0,0
2022060123,25.79,26.24,phoenix,23,24.4,0.0,0.0,0
2022060200,21.78,25.6,phoenix,0,24.68,0.0,0.0,0
2022060201,0.0,24.07,phoenix,1,27.46,0.0,0.0,0
2022060202,3.14,22.42,phoenix,2,21.24,0.0,0.0,0
2022060203,11.76,21.17,phoenix,3,18.42,0.0,0.0,0
2022060204,0.0,19.56,phoenix,4,17.81,0.0,0.0,0
2022060205,35.35,19.31,phoenix,5,22.41,0.0,0.0,1
2022060206,172.37,22.12,phoenix,6,28.4,0.0,0.0,0
2022060207,383.22,26.44,phoenix,7,37.18,0.0,0.0,0
2022060208,626.77,27.43,phoenix,8,45.91,0.0,0.0,0
2022060209,794.51,32.14,phoenix,9,59.17,4.188,2.353,1
2022060210,918.93,35.2,phoenix,10,64.02,6.378,2.353,1
2022060211,1045.5,36.05,phoenix,11,62.21,6.137,2.353,1
2022060212,1057.44,38.94,phoenix,12,68.5,7.782,2.353,1
2022060213,1015.26,38.91,phoenix,13,70.94,8.917,2.353,1
2022060214,925.99,38.83,phoenix,14,70.4,7.743,2.353,1
2022060215,770.85,38.8,phoenix,15,65.44,5.016,2.353,1
2022060216,595.75,37.72,phoenix,16,56.93,2.71,2.353,0
2022060217,355.27,37.87,phoenix,17,49.36,1.121,2.353,0
2022060218,178.39,34.64,phoenix,18,37.78,0.0,0.0,0
2022060219,21.0,30.49,phoenix,19,31.12,0.0,0.0,0
2022060220,0.0,29.3,phoenix,20,30.25,0.0,0.0,0
2022060221,19.09,28.15,phoenix,21,29.31,0.0,0.0,0
2022060222,14.33,25.83,phoenix,22,23.85,0.0,0.0,0
2022060223,8.89,25.49,phoenix,23,27.17,0.0,0.0,0
2022060300,10.84,23.37,phoenix,0,25.7,0.0,0.0,0
2022060301,7.77,23.34,phoenix,1,21.85,0.0,0.0,0
2022060302,0.0,23.42,phoenix,2,23.76,0.0,0.0,0
2022060303,14.37,21.66,phoenix,3,22.3,0.0,0.0,0
2022060304,24.07,20.52,phoenix,4,20.73,0.0,0.0,0
2022060305,0.0,19.48,phoenix,5,17.36,0.0,0.0,0
2022060306,140.36,23.57,phoenix,6,25.67,0.0,0.0,0
